Sno,Date,Headline,Covid,Sentiment,Description,Image,Source,Text
1693,2020-04-07,Suspending MPLADS can cause delays in devolution of funds: Tharoor to PM,1,0,"Congress leader and Thiruvananthapuram MP Shashi Tharoor has urged PM Narendra Modi to reconsider the central government's decision to suspend Members of Parliament Local Area Development Scheme (MPLADS) funds for two years. Tharoor added that by removing the resources at MPs disposal, it would ""centralise"" the allocation of funds, which can lead to delays in the devolution of funds.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586228753630_41.jpg'),https://zeenews.india.com/india/shashi-tharoor-writes-to-pm-modi-seeks-rollback-of-govts-decision-to-suspend-mplad-funds-2274438.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Suspending MPLADS can cause delays in devolution of funds: Tharoor to PM Congress leader and Thiruvananthapuram MP Shashi Tharoor has urged PM Narendra Modi to reconsider the central government's decision to suspend Members of Parliament Local Area Development Scheme (MPLADS) funds for two years. Tharoor added that by removing the resources at MPs disposal, it would ""centralise"" the allocation of funds, which can lead to delays in the devolution of funds."
1694,2020-04-06,"Coronavirus cases in India rise to 4,281, death toll reaches 111",1,0,"The Ministry of Health and Family Welfare on Monday said that the number of coronavirus cases in India has risen to 4,281, while the death toll has reached 111. The total number of people who have been cured, discharged or migrated stands at 319. The number of active coronavirus cases in the country is 3,851.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/7_tue/img_1586251862665_414.jpg'),https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Coronavirus cases in India rise to 4,281, death toll reaches 111 The Ministry of Health and Family Welfare on Monday said that the number of coronavirus cases in India has risen to 4,281, while the death toll has reached 111. The total number of people who have been cured, discharged or migrated stands at 319. The number of active coronavirus cases in the country is 3,851."
1695,2020-04-06,693 new coronavirus cases have been reported in last 24 hours: Government,1,0,"Health Ministry's Joint Secretary Lav Aggarwal on Monday said that 693 new coronavirus cases have been reported in the last 24 hours. He further said that 1,445 out of the total 4,067 cases are linked to the Tablighi Jamaat event held in Delhi's Nizamuddin. He also said that 76% of the total 4,067 cases are males.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586169751242_545.jpg'),https://twitter.com/ANI/status/1247111907493818370?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"693 new coronavirus cases have been reported in last 24 hours: Government Health Ministry's Joint Secretary Lav Aggarwal on Monday said that 693 new coronavirus cases have been reported in the last 24 hours. He further said that 1,445 out of the total 4,067 cases are linked to the Tablighi Jamaat event held in Delhi's Nizamuddin. He also said that 76% of the total 4,067 cases are males."
1696,2020-04-06,"27 new coronavirus cases confirmed in Uttar Pradesh, total cases cross 300",1,0,"As many as 27 new cases were confirmed in UP, taking the total number of cases in the state to 305. The new cases have been reported from Sitapur (8), Lucknow (5), Shamli (5), Gautam Buddha Nagar (3), Agra (2), Bijnor (1), Kanpur (1), Prayagraj (1) and Kaushambi (1). Out of the 305 cases, 159 are linked with Tablighi Jamaat.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586180658788_834.jpg'),https://twitter.com/UPGovt/status/1247121125160529921?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"27 new coronavirus cases confirmed in Uttar Pradesh, total cases cross 300 As many as 27 new cases were confirmed in UP, taking the total number of cases in the state to 305. The new cases have been reported from Sitapur (8), Lucknow (5), Shamli (5), Gautam Buddha Nagar (3), Agra (2), Bijnor (1), Kanpur (1), Prayagraj (1) and Kaushambi (1). Out of the 305 cases, 159 are linked with Tablighi Jamaat."
1697,2020-04-06,30 coronavirus deaths reported in India on Sunday in biggest one-day rise: Govt,1,0,The government today said that as many as 30 deaths due to coronavirus were reported in India on Sunday in the biggest one-day rise so far. The total death toll due to coronavirus in the country stands at 109. The government added that 86% of the total deaths reported were of people having co-morbidities like hypertension and diabetes among others.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586171645479_671.jpg'),https://twitter.com/PIB_India/status/1247114706885591041?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,30 coronavirus deaths reported in India on Sunday in biggest one-day rise: Govt The government today said that as many as 30 deaths due to coronavirus were reported in India on Sunday in the biggest one-day rise so far. The total death toll due to coronavirus in the country stands at 109. The government added that 86% of the total deaths reported were of people having co-morbidities like hypertension and diabetes among others.
1698,2020-04-06,Kerala High Court allows 14-year-old rape survivor to abort 24-week-old foetus,0,1,"Kerala High Court allowed a 14-year-old rape survivor to terminate a 24-week-old foetus while keeping in view her reproductive choices. ""Although [it] is subject to...restrictions imposed under...Medical Termination of Pregnancy Act, we find the report of the Medical Board justifies the decision,"" the bench stated. The board said the pregnancy would pose risk to her mental and physical health.
",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586177003081_828.jpg'),https://twitter.com/ANI/status/1247024333081333766?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Kerala High Court allows 14-year-old rape survivor to abort 24-week-old foetus Kerala High Court allowed a 14-year-old rape survivor to terminate a 24-week-old foetus while keeping in view her reproductive choices. ""Although [it] is subject to...restrictions imposed under...Medical Termination of Pregnancy Act, we find the report of the Medical Board justifies the decision,"" the bench stated. The board said the pregnancy would pose risk to her mental and physical health.
"
1699,2020-04-06,Lockdown in force on Shab-e-Barat: Delhi Police urge Muslims to stay indoors,1,0,"Delhi Police on Sunday urged Muslims to stay indoors on the occasion of Shab-e-Barat, in view of coronavirus spread in the country. ""Lockdown is in force even on the sacred night of Shab-e-Barat on April 8 and 9, 2020,"" said Delhi Police on Twitter. Police also requested the cooperation of religious leaders and RWAs to maintain the lockdown.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586168500167_741.jpg'),https://www.india.com/news/india/shab-e-barat-2020-stay-indoors-observe-shab-e-barat-solemnly-delhi-police-urges-muslims-amid-covid-19-lockdown-3991986/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Lockdown in force on Shab-e-Barat: Delhi Police urge Muslims to stay indoors Delhi Police on Sunday urged Muslims to stay indoors on the occasion of Shab-e-Barat, in view of coronavirus spread in the country. ""Lockdown is in force even on the sacred night of Shab-e-Barat on April 8 and 9, 2020,"" said Delhi Police on Twitter. Police also requested the cooperation of religious leaders and RWAs to maintain the lockdown."
1700,2020-04-06,"96,264 coronavirus samples tested in India so far: ICMR",1,1,"The Indian Council of Medical Research has said that as many as 96,264 samples have been tested for coronavirus as on April 6 at 3.45 pm. It added that a total of 136 government laboratories and 56 private laboratories have been made functional for coronavirus testing. The labs have testing capacity of 18,000 tests per day, it stated.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586173121472_900.jpg'),https://twitter.com/dramadhikari/status/1247122093268926464?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"96,264 coronavirus samples tested in India so far: ICMR The Indian Council of Medical Research has said that as many as 96,264 samples have been tested for coronavirus as on April 6 at 3.45 pm. It added that a total of 136 government laboratories and 56 private laboratories have been made functional for coronavirus testing. The labs have testing capacity of 18,000 tests per day, it stated."
1701,2020-04-06,PM Modi tells BJP workers to do 5 things to fight COVID-19 on Foundation Day,1,1,"PM Narendra Modi addressed BJP workers on the party's 40th Foundation Day and made five appeals to them to support India's fight against coronavirus. He asked BJP workers to contribute to PM-CARES Fund, ensure food availability for poor, make face masks for five people, show gratitude to healthcare, sanitation workers, police, etc. and spread awareness about 'Aarogya Setu' app.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586176696055_252.jpg'),https://www.aninews.in/news/national/general-news/combating-covid-19-pm-modi-makes-5-appeals-to-bjp-workers-on-partys-40th-foundation-day20200406143134/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"PM Modi tells BJP workers to do 5 things to fight COVID-19 on Foundation Day PM Narendra Modi addressed BJP workers on the party's 40th Foundation Day and made five appeals to them to support India's fight against coronavirus. He asked BJP workers to contribute to PM-CARES Fund, ensure food availability for poor, make face masks for five people, show gratitude to healthcare, sanitation workers, police, etc. and spread awareness about 'Aarogya Setu' app."
1702,2020-04-06,Good that PM spoke to Opp'n on COVID-19; crucial 2 weeks ahead: Chidambaram,1,1,"Congress leader P Chidambaram has appreciated PM Narendra Modi's interaction with Opposition leaders, adding that India entered a ""crucial two-week period today"". He said he was sure all Opposition leaders ""pledged support to government's efforts to battle spread of COVID-19"". Congress pointed out shortcomings in government measures in spirit of ""constructive criticism and cooperation"", he added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586165067636_931.jpg'),https://www.india.com/news/india/covid-19-next-2-weeks-crucial-says-p-chidambaram-praises-pm-for-speaking-to-opposition-leaders-3991875/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Good that PM spoke to Opp'n on COVID-19; crucial 2 weeks ahead: Chidambaram Congress leader P Chidambaram has appreciated PM Narendra Modi's interaction with Opposition leaders, adding that India entered a ""crucial two-week period today"". He said he was sure all Opposition leaders ""pledged support to government's efforts to battle spread of COVID-19"". Congress pointed out shortcomings in government measures in spirit of ""constructive criticism and cooperation"", he added."
1703,2020-04-06,"25,500 Tablighi Jamaat workers and their contacts quarantined so far: Govt",1,0,"The government on Monday said that the Home Ministry along with state governments have been able to quarantine over 25,500 Tablighi Jamaat workers and their contacts across the country so far. It added that five villages in Haryana where foreign Tablighi Jamaat workers had stayed have been sealed. Further, 1,750 foreign Tablighi Jamaat workers have been blacklisted.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586171373491_741.jpg'),https://twitter.com/ANI/status/1247114475918016515?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"25,500 Tablighi Jamaat workers and their contacts quarantined so far: Govt The government on Monday said that the Home Ministry along with state governments have been able to quarantine over 25,500 Tablighi Jamaat workers and their contacts across the country so far. It added that five villages in Haryana where foreign Tablighi Jamaat workers had stayed have been sealed. Further, 1,750 foreign Tablighi Jamaat workers have been blacklisted."
1704,2020-04-06,COVID-19 suspect dies while trying to escape from hospital; tests negative,1,0,"Shiv Charan, a suspected COVID-19 patient in Haryana, died after reportedly falling from the sixth floor of a hospital on Monday. Charan, who was admitted on April 1, was trying to escape from the hospital by using bedsheets as rope but fell accidentally, police said. ""We got his report telephonically in which he tested negative,"" Karnal CMO Ashwini Ahuja said.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586163198316_359.jpg'),https://www.hindustantimes.com/india-news/covid-19-suspect-dies-while-trying-to-escape-from-hospital-report-comes-negative/story-cDvhN0ueGa6l35nTpVKyKL.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"COVID-19 suspect dies while trying to escape from hospital; tests negative Shiv Charan, a suspected COVID-19 patient in Haryana, died after reportedly falling from the sixth floor of a hospital on Monday. Charan, who was admitted on April 1, was trying to escape from the hospital by using bedsheets as rope but fell accidentally, police said. ""We got his report telephonically in which he tested negative,"" Karnal CMO Ashwini Ahuja said."
1705,2020-04-06,"Madhya Pradesh woman denied ICU, tests COVID-19 +ve after death",1,0,"A 55-year-old woman, who died after waiting for 45 minutes in an ambulance outside Ujjain's RD Gardi Medical College while the staff searched for the keys of the ICU, tested positive for coronavirus on Sunday. The hospital claimed she could not have been admitted to the ICU as it was meant for confirmed COVID-19 cases, and her report was awaited.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586175229367_23.jpg'),https://covid-positive-news.herokuapp.com,"Madhya Pradesh woman denied ICU, tests COVID-19 +ve after death A 55-year-old woman, who died after waiting for 45 minutes in an ambulance outside Ujjain's RD Gardi Medical College while the staff searched for the keys of the ICU, tested positive for coronavirus on Sunday. The hospital claimed she could not have been admitted to the ICU as it was meant for confirmed COVID-19 cases, and her report was awaited."
1706,2020-04-06,92 at Pune hospital quarantined after accident case tests COVID-19 +ve,1,0,"Dean of Dr DY Patil Medical College and Hospital, Jitendra Bhawalkar, has said that 92 staff members were quarantined after they came into contact with an accident victim, who later tested positive for coronavirus. Pimpri Chinchwad Municipal Commissioner Shravan Hardikar said the patient did not have any connection to Tablighi Jamaat. ""He is from the different community altogether,"" said Hardikar.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586171834523_653.jpg'),https://www.newindianexpress.com/nation/2020/apr/06/92-hospital-staff-quarantined-in-pune-after-patient-contracts-coronavirus-2126492.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"92 at Pune hospital quarantined after accident case tests COVID-19 +ve Dean of Dr DY Patil Medical College and Hospital, Jitendra Bhawalkar, has said that 92 staff members were quarantined after they came into contact with an accident victim, who later tested positive for coronavirus. Pimpri Chinchwad Municipal Commissioner Shravan Hardikar said the patient did not have any connection to Tablighi Jamaat. ""He is from the different community altogether,"" said Hardikar."
1707,2020-04-06,What are the age groups of coronavirus cases and deaths reported in India so far?,1,0,"The government on Monday revealed that 47% of total 4,067 coronavirus cases in India are in 0-40 age bracket, while 34% cases belong to 40-60 age group and the remaining 19% patients are above 60. Meanwhile, 63% of the 109 deaths were of COVID-19 patients aged above 60, 30% are reported in 40-60 age bracket and 7% were below 40.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586170763530_194.jpg'),https://www.youtube.com/watch?utm_campaign=fullarticle&v=gCgO6m9XwOY&utm_medium=referral&utm_source=inshorts,"What are the age groups of coronavirus cases and deaths reported in India so far? The government on Monday revealed that 47% of total 4,067 coronavirus cases in India are in 0-40 age bracket, while 34% cases belong to 40-60 age group and the remaining 19% patients are above 60. Meanwhile, 63% of the 109 deaths were of COVID-19 patients aged above 60, 30% are reported in 40-60 age bracket and 7% were below 40."
1708,2020-04-06,Insurers cannot decline COVID-19 death claims: Life Insurance Council,1,1,"Life Insurance Council on Monday said all the insurers, public and private, are duty-bound to settle claims if a death occurs due to COVID-19. The council also confirmed that the clause of 'Force Majeure' will not apply in case of COVID-19 death claims. Force Majeure is described as an event or effect that can be neither anticipated nor controlled.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586168955566_309.jpg'),https://www.newindianexpress.com/business/2020/apr/06/insurers-cannot-decline-death-claim-settlement-in-case-of-covid-19-life-insurance-council-2126437.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Insurers cannot decline COVID-19 death claims: Life Insurance Council Life Insurance Council on Monday said all the insurers, public and private, are duty-bound to settle claims if a death occurs due to COVID-19. The council also confirmed that the clause of 'Force Majeure' will not apply in case of COVID-19 death claims. Force Majeure is described as an event or effect that can be neither anticipated nor controlled."
1709,2020-04-06,"Felt like Diwali: BJP leader fires pistol to mark PM Modi's '9 pm, 9 mins' appeal",1,0,"An FIR was filed against BJP leader Manju Tiwari in Balrampur, UP after a video showed her engaging in celebratory firing on Sunday, when people lit lamps at 9 pm for 9 minutes on PM Modi's appeal. ""I felt like it was Diwali and fired out of jubilation,"" said Tiwari. ""I accept my mistake and apologise for it,"" she added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586174018264_637.jpg'),https://www.thequint.com/news/india/balrampur-bjp-leader-stirs-a-row-by-firing-to-ward-off-coronavirus?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Felt like Diwali: BJP leader fires pistol to mark PM Modi's '9 pm, 9 mins' appeal An FIR was filed against BJP leader Manju Tiwari in Balrampur, UP after a video showed her engaging in celebratory firing on Sunday, when people lit lamps at 9 pm for 9 minutes on PM Modi's appeal. ""I felt like it was Diwali and fired out of jubilation,"" said Tiwari. ""I accept my mistake and apologise for it,"" she added."
1710,2020-04-06,Not enough proof of efficacy of hydroxychloroquine to advise it for public: Govt,1,1,"Ministry of Health and Family Welfare's Joint Secretary Lav Agarwal said there's limited evidence of the efficacy of anti-malarial drug hydroxychloroquine in treating COVID-19, and hence cannot be recommended for public use. ""We've allowed it for healthcare workers as they're at greater risk of exposure,"" he added. ""It's allowed as prophylaxis under strict technical guidance,"" said Agarwal.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586173733763_300.jpg'),https://twitter.com/PTI_News/status/1247116396409966592?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Not enough proof of efficacy of hydroxychloroquine to advise it for public: Govt Ministry of Health and Family Welfare's Joint Secretary Lav Agarwal said there's limited evidence of the efficacy of anti-malarial drug hydroxychloroquine in treating COVID-19, and hence cannot be recommended for public use. ""We've allowed it for healthcare workers as they're at greater risk of exposure,"" he added. ""It's allowed as prophylaxis under strict technical guidance,"" said Agarwal."
1711,2020-04-06,Prepare graded plan to open up areas that aren't COVID-19 hotspots: PM to ministers,1,1,"Prime Minister Narendra Modi on Monday asked Union Ministers to prepare a ""graded plan"" to slowly open departments in areas that have not emerged as hotspots of the COVID-19 pandemic. On COVID-19’s impact on the economy, PM Modi said that the government must work on war-footing to mitigate the effects, adding that ministries should prepare a business continuity plan.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586177904006_171.jpg'),https://covid-positive-news.herokuapp.com,"Prepare graded plan to open up areas that aren't COVID-19 hotspots: PM to ministers Prime Minister Narendra Modi on Monday asked Union Ministers to prepare a ""graded plan"" to slowly open departments in areas that have not emerged as hotspots of the COVID-19 pandemic. On COVID-19’s impact on the economy, PM Modi said that the government must work on war-footing to mitigate the effects, adding that ministries should prepare a business continuity plan."
1712,2020-04-06,"All MPs, PM, President, Vice President to take 30% salary cut for 1 year",1,0,"The Cabinet today approved Ordinance amending the Salary, Allowances and Pension of Members of Parliament Act, 1954, reducing allowances and pension of MPs, PM and ministers by 30% with effect from April 1, 2020 for a year. The President, Vice President, Governors have also voluntarily decided to take a  30% pay cut for one year, Union Minister Prakash Javadekar announced.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586168076920_7.jpg'),https://twitter.com/DG_PIB/status/1247102210921492480?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"All MPs, PM, President, Vice President to take 30% salary cut for 1 year The Cabinet today approved Ordinance amending the Salary, Allowances and Pension of Members of Parliament Act, 1954, reducing allowances and pension of MPs, PM and ministers by 30% with effect from April 1, 2020 for a year. The President, Vice President, Governors have also voluntarily decided to take a  30% pay cut for one year, Union Minister Prakash Javadekar announced."
1713,2020-04-06,5 soldiers martyred in operation against terrorists along LoC in J&K,1,0,"Two more soldiers of the Indian Army were martyred as the force foiled an infiltration bid along the Line of Control (LoC) in Jammu and Kashmir's Kupwara district in an operation in which five terrorists were killed on Sunday. With the latest casualties, five soldiers have been martyred after three soldiers lost their lives on Sunday.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586168909803_43.jpg'),https://zeenews.india.com/india/five-soldiers-martyred-in-operation-against-terrorists-along-loc-in-jammu-and-kashmir-2274289.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"5 soldiers martyred in operation against terrorists along LoC in J&K Two more soldiers of the Indian Army were martyred as the force foiled an infiltration bid along the Line of Control (LoC) in Jammu and Kashmir's Kupwara district in an operation in which five terrorists were killed on Sunday. With the latest casualties, five soldiers have been martyred after three soldiers lost their lives on Sunday."
1714,2020-04-06,PM Modi chairs meeting of Council of Ministers via video link,1,1,Prime Minister Narendra Modi on Monday chaired a meeting of Council of Ministers via video conferencing. Union Home Minister Amit Shah and Defence Minister Rajnath Singh were also in attendance at the meeting. This came shortly after the Prime Minister gave an address on the occasion of the 40th foundation day of the Bharatiya Janata Party earlier in the day.,https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586166033813_852.jpg'),https://zeenews.india.com/india/live-updates/india-coronavirus-covid-19-live-updates-april-6-2274230?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,PM Modi chairs meeting of Council of Ministers via video link Prime Minister Narendra Modi on Monday chaired a meeting of Council of Ministers via video conferencing. Union Home Minister Amit Shah and Defence Minister Rajnath Singh were also in attendance at the meeting. This came shortly after the Prime Minister gave an address on the occasion of the 40th foundation day of the Bharatiya Janata Party earlier in the day.
1715,2020-04-06,Anurag Srivastava replaces Raveesh Kumar as MEA spokesperson,0,0,"Diplomat Anurag Srivastava on Monday took charge as spokesperson of Ministry of External Affairs, succeeding Raveesh Kumar. Srivastava, a 1999-batch IFS officer, was serving as India's Ambassador to Ethiopia. ""Honoured and privileged to take over as Official Spokesperson of @MEAIndia. I look forward to working closely with all to fulfil my responsibilities in this new role,"" Srivastava tweeted.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586166507270_634.jpg'),https://theprint.in/india/senior-diplomat-anurag-srivastava-takes-charge-as-mea-spokesperson-from-raveesh-kumar/396176/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Anurag Srivastava replaces Raveesh Kumar as MEA spokesperson Diplomat Anurag Srivastava on Monday took charge as spokesperson of Ministry of External Affairs, succeeding Raveesh Kumar. Srivastava, a 1999-batch IFS officer, was serving as India's Ambassador to Ethiopia. ""Honoured and privileged to take over as Official Spokesperson of @MEAIndia. I look forward to working closely with all to fulfil my responsibilities in this new role,"" Srivastava tweeted."
1716,2020-04-06,I'm stuck in a village in Bihar amid lockdown: Actress Ratan,1,0,"Actress Ratan Raajputh recently revealed she is stuck in a village in Bihar due to nationwide lockdown. Ratan shared that she has to brush, bathe, wash clothes and utensils in a bathroom as it's the only place with water supply. Urging people to stay indoors amid coronavirus pandemic, Ratan said, ""If I can [self-quarantine] in such conditions, so can you.""",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586167170649_716.jpg'),https://www.thequint.com/entertainment/tv/actor-ratan-rajput-stuck-in-village-due-to-lockdown?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"I'm stuck in a village in Bihar amid lockdown: Actress Ratan Actress Ratan Raajputh recently revealed she is stuck in a village in Bihar due to nationwide lockdown. Ratan shared that she has to brush, bathe, wash clothes and utensils in a bathroom as it's the only place with water supply. Urging people to stay indoors amid coronavirus pandemic, Ratan said, ""If I can [self-quarantine] in such conditions, so can you."""
1717,2020-04-06,"I am away from home, haven't seen dad in 3 weeks: Salman",1,0,"Salman Khan in a recent video revealed that he, along with his nephew, is away from home due to the nationwide lockdown and haven't seen their respective fathers for the last three weeks. He further advised people not to be brave but fear the coronavirus and stay indoors. ""We are scared. And we bravely say that we're scared,"" Salman added.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586171006318_235.jpg'),https://www.thequint.com/entertainment/celebrities/salman-khan-says-he-has-not-seen-his-father-for-three-weeks?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"I am away from home, haven't seen dad in 3 weeks: Salman Salman Khan in a recent video revealed that he, along with his nephew, is away from home due to the nationwide lockdown and haven't seen their respective fathers for the last three weeks. He further advised people not to be brave but fear the coronavirus and stay indoors. ""We are scared. And we bravely say that we're scared,"" Salman added."
1718,2020-04-06,Who gave permission for Nizamuddin Tablighi event?: Sharad Pawar,1,0,"NCP chief Sharad Pawar on Monday asked who gave permission for the Tablighi Jamaat's March event at Nizamuddin in Delhi which is linked to a large number of coronavirus cases in India. Pawar pointed out that Maharashtra government earlier denied permission for a similar event. He also criticised 'media hype' of the Nizamuddin event, saying it targeted one community.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586166485820_232.jpg'),https://www.deccanherald.com/national/who-gave-permissions-for-the-tablighi-jamaat-religious-event-asks-sharad-pawar-821945.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Who gave permission for Nizamuddin Tablighi event?: Sharad Pawar NCP chief Sharad Pawar on Monday asked who gave permission for the Tablighi Jamaat's March event at Nizamuddin in Delhi which is linked to a large number of coronavirus cases in India. Pawar pointed out that Maharashtra government earlier denied permission for a similar event. He also criticised 'media hype' of the Nizamuddin event, saying it targeted one community."
1719,2020-04-06,"Aurangabad doctors protest over masks, PPE amid COVID-19 spread",1,0,"Resident doctors of Government Medical College and Hospital, Aurangabad, Maharashtra protested outside Dean's office on Sunday demanding Personal Protective Equipment (PPE) and N95 masks amid coronavirus spread. The doctors said they will stay quarantined in hostels if safety equipment is not provided. After the protest, the emergency ward doctors were provided PPE and N95 masks on Sunday.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586172063335_188.jpg'),https://www.thequint.com/news/india/coronavirus-aurangabad-doctors-stage-protest-demanding-personal-protective-equipment-masks?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Aurangabad doctors protest over masks, PPE amid COVID-19 spread Resident doctors of Government Medical College and Hospital, Aurangabad, Maharashtra protested outside Dean's office on Sunday demanding Personal Protective Equipment (PPE) and N95 masks amid coronavirus spread. The doctors said they will stay quarantined in hostels if safety equipment is not provided. After the protest, the emergency ward doctors were provided PPE and N95 masks on Sunday."
1720,2020-04-06,"Announce packages to help farmers, working class: Siddaramaiah to K'taka CM",1,1,"Congress leader Siddaramaiah on Monday urged Karnataka CM BS Yediyurappa over a telephonic conversation to announce a special package to help farmers, agriculture labourers and the working class affected by the lockdown. Yediyurappa responded that he will formulate a programme keeping in mind the suggestions, the CMO said. Over 150 COVID-19 cases have been recorded in the state so far.",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586166584401_50.jpg'),https://www.deccanherald.com/state/karnataka-politics/covid-19-siddaramaiah-urges-karnataka-cm-to-announce-special-package-to-help-farmers-working-class-821956.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Announce packages to help farmers, working class: Siddaramaiah to K'taka CM Congress leader Siddaramaiah on Monday urged Karnataka CM BS Yediyurappa over a telephonic conversation to announce a special package to help farmers, agriculture labourers and the working class affected by the lockdown. Yediyurappa responded that he will formulate a programme keeping in mind the suggestions, the CMO said. Over 150 COVID-19 cases have been recorded in the state so far."
1721,2020-04-06,"Coronavirus cases in India cross 4,000; death toll surpasses 100",1,0,"The Ministry of Health and Family Welfare announced on Monday that the number of coronavirus cases in India has risen to 4,067. Meanwhile, 109 people have died due to coronavirus in the country. Out of the total cases, 3,666 cases are active, while 292 patients have been cured, discharged or migrated. The cases also include 66 foreign nationals. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586138935779_363.jpg'),https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Coronavirus cases in India cross 4,000; death toll surpasses 100 The Ministry of Health and Family Welfare announced on Monday that the number of coronavirus cases in India has risen to 4,067. Meanwhile, 109 people have died due to coronavirus in the country. Out of the total cases, 3,666 cases are active, while 292 patients have been cured, discharged or migrated. The cases also include 66 foreign nationals. "
1722,2020-04-06,176 FIRs filed based on phone tracking for violating home quarantine: Delhi Police,1,0,"Delhi Police on Monday said around 198 FIRs have been registered over violation of home quarantine orders. These were filed on the basis of complaints by neighbours or family members as well as phone tracking. ""At least 176 FIRs were lodged solely on the basis of phone tracking and surprise physical visits,"" the statement by Delhi Police further read. ",https://static.getinpix.com/public/images/v1/variants/jpg/m/2020/04_apr/6_mon/img_1586151258469_158.jpg'),https://covid-positive-news.herokuapp.com,"176 FIRs filed based on phone tracking for violating home quarantine: Delhi Police Delhi Police on Monday said around 198 FIRs have been registered over violation of home quarantine orders. These were filed on the basis of complaints by neighbours or family members as well as phone tracking. ""At least 176 FIRs were lodged solely on the basis of phone tracking and surprise physical visits,"" the statement by Delhi Police further read. "
